"LOCATION","LOCATION_label.fr","LOCATION_label.en","TRANSACT","TRANSACT_label.fr","TRANSACT_label.en","MEASURE","MEASURE_label.fr","MEASURE_label.en","TIME_FORMAT","TIME_FORMAT_label.en","UNIT","UNIT_label.en","POWERCODE","POWERCODE_label.en","obsTime","obsValue"
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.818847
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.819504
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.829154
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.819559
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.82678
"ITA","Italie","Italy","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.823143
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2005",117.97
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2006",118.95
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2007",114
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2008",90.75
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2009",92.06
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2010",81.45
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2011",77.72
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2012",86.55
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2013",105.3
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2014",120.64
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2015",120.5
"JPN","Japon","Japan","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","JPY","Yen","0","Units","2016",116.8
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.847673
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.759301
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.679302
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.718546
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.694155
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.748391
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.772857
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.75792
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.725111
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.823655
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.918527
"FIN","Finlande","Finland","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2016",0.948677
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2005",9.066041
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2006",8.866128
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2007",8.672764
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2008",8.54557
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2009",8.440944
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2010",8.38554
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2011",8.360319
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2012",8.408242
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2013",8.261584
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2014",8.379141
"DNK","Danemark","Denmark","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","DKK","Danish Krone","0","Units","2015",8.325242
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.519627
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.535786
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.533173
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.525769
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.521419
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.48616
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.491473
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.489344
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.478897
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.483637
"SVK","République slovaque","Slovak Republic","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.477243
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",1.067913
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",1.064018
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",1.067773
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",1.072354
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",1.016148
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.966017
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.959425
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.96529
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.966301
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.993245
"IRL","Irlande","Ireland","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",1.004711
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.993688
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.979138
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",1.001345
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.990944
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",1.018096
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",1.061457
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",1.053661
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",1.048505
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",1.020243
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",1.032171
"LUX","Luxembourg","Luxembourg","PPPP41","Parités de Pouvoir d'Achat de la consommation individuelle effective","Purchasing Power Parities for actual individual consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",1.040729
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.847673
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.759301
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.679302
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.718546
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.694155
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.748391
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.772857
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.75792
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.725111
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.823655
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.918527
"ITA","Italie","Italy","EXCE","Taux de change, fin de période","Exchange rates, end of period","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2016",0.948677
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2005",7.126862
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2006",7.186154
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2007",7.347535
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2008",7.469532
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2009",7.429925
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2010",7.667777
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2011",7.673013
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2012",7.858708
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2013",7.884359
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2014",8.001835
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2015",8.402921
"MEX","Mexique","Mexico","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","MXN","Mexican Peso","0","Units","2016",8.604822
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2005",0.554105
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2006",0.58524
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2007",0.615584
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2008",0.625117
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2009",0.598221
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2010",0.586817
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2011",0.58783
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2012",0.59806
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2013",0.59817
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2014",0.601924
"EST","Estonie","Estonia","PPPPRC","Parités de pouvoir d'achat de la consommation privée","Purchasing Power Parities for private consumption","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","EUR","Euro","0","Units","2015",0.599405
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2005",130.929945
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2006",131.551383
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2007",134.249207
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2008",131.005355
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2009",127.533678
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2010",126.176806
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2011",124.271836
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2012",125.623608
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2013",124.979432
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2014",128.807779
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2015",130.658726
"HUN","Hongrie","Hungary","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","HUF","Forint","0","Units","2016",129.243346
"USA","États-Unis","United States","PPPGDP","Parités de pouvoir d'achat du PIB","Purchasing Power Parities for GDP","CD","Monnaie nationale par dollar É-U","National currency per US dollar","P1Y","Annual","USD","US Dollar","0","Units","2005",1
